rank,aspect,mention_count,pct_of_aspects,mean_sentiment,median_sentiment,std_sentiment
1678,small coastal towns,1,0.0,5.0,5.0,
1679,slow travel,1,0.0,3.0,3.0,
1680,sky garden,1,0.0,3.0,3.0,
1681,skiing and winter activities,1,0.0,4.0,4.0,
1682,trip options,1,0.0,5.0,5.0,
1683,ski shop,1,0.0,4.0,4.0,
1684,ski resorts,1,0.0,3.0,3.0,
1685,shi shi beach,1,0.0,5.0,5.0,
1686,shenandoah valley,1,0.0,2.0,2.0,
1687,tumpak sewu waterfall,1,0.0,5.0,5.0,
1688,scenic train route,1,0.0,5.0,5.0,
1689,seasonal events,1,0.0,4.0,4.0,
1690,seasonal activity,1,0.0,5.0,5.0,
1691,universal studios,1,0.0,4.0,4.0,
1692,seaside towns,1,0.0,5.0,5.0,
1693,university,1,0.0,4.0,4.0,
1694,scottish highlands,1,0.0,5.0,5.0,
1695,scheduling,1,0.0,4.0,4.0,
1696,schedule,1,0.0,2.0,2.0,
1697,scenic walks/drives,1,0.0,5.0,5.0,
1698,scenic vistas,1,0.0,5.0,5.0,
1699,scenic villages,1,0.0,5.0,5.0,
1700,university campus,1,0.0,5.0,5.0,
1701,upcoming travel plans,1,0.0,4.0,4.0,
1702,upscale enclave,1,0.0,4.0,4.0,
1703,shared car service,1,0.0,4.0,4.0,
1704,scenic roads,1,0.0,5.0,5.0,
1705,urban garden porto central hostel,1,0.0,3.0,3.0,
1706,scenic railway,1,0.0,5.0,5.0,
1707,urban planning,1,0.0,1.0,1.0,
1708,urban vs rural experience,1,0.0,4.0,4.0,
1709,us influence,1,0.0,1.0,1.0,
1710,scenic lookout,1,0.0,5.0,5.0,
1711,scenic drives/hikes,1,0.0,4.0,4.0,
1712,ushuaia,1,0.0,4.0,4.0,
1713,using usd,1,0.0,2.0,2.0,
1714,utah,1,0.0,2.0,2.0,
1715,uzupis neighborhood,1,0.0,5.0,5.0,
1716,vacation desire,1,0.0,1.0,1.0,
1717,seasonal information,1,0.0,2.0,2.0,
1718,uniqueness of experience,1,0.0,4.0,4.0,
1719,seasonal preference,1,0.0,1.0,1.0,
1720,uniqueness for tourism,1,0.0,5.0,5.0,
1721,shanghai city,1,0.0,4.0,4.0,
1722,turgen gorge,1,0.0,3.0,3.0,
1723,shahdag national park,1,0.0,5.0,5.0,
1724,turkish food,1,0.0,5.0,5.0,
1725,tuscan countryside,1,0.0,3.0,3.0,
1726,tuscan landscape,1,0.0,5.0,5.0,
1727,sevilla accessibility,1,0.0,,,
1728,services,1,0.0,5.0,5.0,
1729,tuscany coast,1,0.0,4.0,4.0,
1730,service staff,1,0.0,2.0,2.0,
1731,sera monastery,1,0.0,5.0,5.0,
1732,sequoia national park,1,0.0,4.0,4.0,
1733,sentiero d’elsa hike,1,0.0,5.0,5.0,
1734,senso-ji,1,0.0,4.0,4.0,
1735,tuscany region,1,0.0,4.0,4.0,
1736,self-drive adventure,1,0.0,5.0,5.0,
1737,self driving,1,0.0,1.0,1.0,
1738,self drive tour,1,0.0,5.0,5.0,
1739,tâmpa mountain,1,0.0,5.0,5.0,
1740,security process,1,0.0,4.0,4.0,
1741,security,1,0.0,5.0,5.0,
1742,seattle skyline,1,0.0,5.0,5.0,
1743,seattle,1,0.0,3.0,3.0,
1744,ueno park,1,0.0,4.0,4.0,
1745,uludag mountain,1,0.0,5.0,5.0,
1746,underwater world langkawi,1,0.0,4.0,4.0,
1747,unique attractions,1,0.0,5.0,5.0,
1748,nature views,1,0.0,5.0,5.0,
1749,abadia do porto restaurant,1,0.0,4.0,4.0,
1750,nature and wildlife,1,0.0,4.0,4.0,
1751,community resources,1,0.0,4.0,4.0,
1752,colobus monkeys in nyungwe national park,1,0.0,5.0,5.0,
1753,colosseum tour,1,0.0,3.0,3.0,
1754,combination with nearby city,1,0.0,4.0,4.0,
1755,combination with other destinations,1,0.0,5.0,5.0,
1756,comfort level,1,0.0,3.0,3.0,
1757,commercialization,1,0.0,2.0,2.0,
1758,community involvement,1,0.0,5.0,5.0,
1759,community-based stays,1,0.0,5.0,5.0,
1760,comparison to joshua tree,1,0.0,4.0,4.0,
1761,commute,1,0.0,5.0,5.0,
1762,commute time,1,0.0,3.0,3.0,
1763,commuter rail,1,0.0,5.0,5.0,
1764,commuting,1,0.0,3.0,3.0,
1765,commuting and travel hassle,1,0.0,2.0,2.0,
1766,comparison to alternative destination,1,0.0,3.0,3.0,
1767,comparison to antigua,1,0.0,4.0,4.0,
1768,colmar,1,0.0,5.0,5.0,
1769,colle di val d’elsa old town,1,0.0,5.0,5.0,
1770,coimbra,1,0.0,3.0,3.0,
1771,cogwheel train at jungfrau,1,0.0,4.0,4.0,
1772,coal harbour,1,0.0,4.0,4.0,
1773,coast,1,0.0,4.0,4.0,
1774,coastal attractions,1,0.0,4.0,4.0,
1775,coastal charm,1,0.0,5.0,5.0,
1776,coastal experience,1,0.0,5.0,5.0,
1777,coastal portugal,1,0.0,5.0,5.0,
1778,coastal roads,1,0.0,4.0,4.0,
1779,coastal town,1,0.0,5.0,5.0,
1780,coastal vibe,1,0.0,4.0,4.0,
1781,coastal views,1,0.0,5.0,5.0,
1782,coastal villages,1,0.0,5.0,5.0,
1783,coastlines,1,0.0,5.0,5.0,
1784,cocina al fondo,1,0.0,4.0,4.0,
1785,cocktail bars,1,0.0,3.0,3.0,
1786,coffee tour,1,0.0,2.0,2.0,
1787,comparison to dubrovnik,1,0.0,3.0,3.0,
1788,comparison to other countries,1,0.0,4.0,4.0,
1789,clothing and packing,1,0.0,4.0,4.0,
1790,creative activities,1,0.0,5.0,5.0,
1791,country overall,1,0.0,5.0,5.0,
1792,country size,1,0.0,5.0,5.0,
1793,country size and planning,1,0.0,4.0,4.0,
1794,countryside transportation,1,0.0,3.0,3.0,
1795,coworking spaces,1,0.0,4.0,4.0,
1796,coyoacan bazaar sabado,1,0.0,4.0,4.0,
1797,cozumel,1,0.0,3.0,3.0,
1798,croatia as a destination,1,0.0,4.0,4.0,
1799,comparison to us national parks,1,0.0,3.0,3.0,
1800,crowd and traffic,1,0.0,2.0,2.0,
1801,crowd behavior,1,0.0,2.0,2.0,
1802,crowd sizes,1,0.0,2.0,2.0,
1803,crowds and noise,1,0.0,2.0,2.0,
1804,crowds and peak season,1,0.0,2.0,2.0,
1805,crowds and popularity,1,0.0,2.0,2.0,
1806,crowds and tourist season,1,0.0,5.0,5.0,
1807,country music,1,0.0,5.0,5.0,
1808,country exploration,1,0.0,4.0,4.0,
1809,country connectivity,1,0.0,1.0,1.0,
1810,country combination,1,0.0,4.0,4.0,
1811,competition,1,0.0,4.0,4.0,
1812,condado,1,0.0,5.0,5.0,
1813,condado beach,1,0.0,3.0,3.0,
1814,conflict history,1,0.0,2.0,2.0,
1815,connemara,1,0.0,4.0,4.0,
1816,convenience store meals,1,0.0,5.0,5.0,
1817,convenience stores,1,0.0,4.0,4.0,
1818,corfu day trip,1,0.0,3.0,3.0,
1819,coronado beach,1,0.0,3.0,3.0,
1820,cosmopolitan atmosphere,1,0.0,5.0,5.0,
1821,costa del sol as a destination,1,0.0,4.0,4.0,
1822,cote de azur,1,0.0,2.0,2.0,
1823,cotopaxi,1,0.0,5.0,5.0,
1824,cottesloe beach,1,0.0,5.0,5.0,
1825,country choice,1,0.0,5.0,5.0,
1826,coach service,1,0.0,4.0,4.0,
1827,cliffs,1,0.0,5.0,5.0,
1828,crowds and touristy areas,1,0.0,2.0,2.0,
1829,child friendly activities,1,0.0,5.0,5.0,
1830,chaoyang,1,0.0,5.0,5.0,
1831,character and soul,1,0.0,2.0,2.0,
1832,charco azul tour,1,0.0,5.0,5.0,
1833,charming alleys,1,0.0,5.0,5.0,
1834,charyn canyon,1,0.0,3.0,3.0,
1835,chiang mai,1,0.0,3.0,3.0,
1836,chichen itza,1,0.0,5.0,5.0,
1837,child-friendliness,1,0.0,2.0,2.0,
1838,churches and statues,1,0.0,4.0,4.0,
1839,chitwan national park,1,0.0,5.0,5.0,
1840,chocolate,1,0.0,4.0,4.0,
1841,choquequirao trek,1,0.0,3.0,3.0,
1842,christiania neighborhood,1,0.0,3.0,3.0,
1843,christiansborg palace,1,0.0,3.0,3.0,
1844,christmas celebrations,1,0.0,3.0,3.0,
1845,christmas market,1,0.0,5.0,5.0,
1846,chaos and pollution,1,0.0,2.0,2.0,
1847,chao praya river,1,0.0,5.0,5.0,
1848,chang mai experience,1,0.0,3.0,3.0,
1849,challenge/difficulty level,1,0.0,4.0,4.0,
1850,cardiff bay,1,0.0,5.0,5.0,
1851,caribbean destinations,1,0.0,2.0,2.0,
1852,cartegena,1,0.0,4.0,4.0,
1853,casa guedes restaurant,1,0.0,4.0,4.0,
1854,castle stay,1,0.0,4.0,4.0,
1855,castle visit,1,0.0,4.0,4.0,
1856,cathedrals,1,0.0,4.0,4.0,
1857,caucasus mountains,1,0.0,5.0,5.0,
1858,caves,1,0.0,3.0,3.0,
1859,cağaloğlu hamam,1,0.0,4.0,4.0,
1860,cebu city,1,0.0,3.0,3.0,
1861,celebration,1,0.0,4.0,4.0,
1862,cementerio general,1,0.0,4.0,4.0,
1863,central locations,1,0.0,3.0,3.0,
1864,ceremony timing,1,0.0,5.0,5.0,
1865,church,1,0.0,5.0,5.0,
1866,cities/nightlife,1,0.0,1.0,1.0,
1867,cleanliness and comfort,1,0.0,5.0,5.0,
1868,city tour,1,0.0,3.0,3.0,
1869,city preservation,1,0.0,5.0,5.0,
1870,city safety,1,0.0,4.0,4.0,
1871,city scenery,1,0.0,5.0,5.0,
1872,city size and exploration,1,0.0,4.0,4.0,
1873,city skyline,1,0.0,4.0,4.0,
1874,city stay duration,1,0.0,3.0,3.0,
1875,city suitability,1,0.0,2.0,2.0,
1876,city travel,1,0.0,3.0,3.0,
1877,city - florence,1,0.0,3.0,3.0,
1878,city uniqueness,1,0.0,5.0,5.0,
1879,city vibes,1,0.0,5.0,5.0,
1880,city visitability during summer,1,0.0,2.0,2.0,
1881,city walk,1,0.0,5.0,5.0,
1882,city worth,1,0.0,1.0,1.0,
1883,city/culture,1,0.0,3.0,3.0,
1884,cityscape,1,0.0,5.0,5.0,
1885,city planning,1,0.0,4.0,4.0,
1886,city pace,1,0.0,3.0,3.0,
1887,city offerings,1,0.0,5.0,5.0,
1888,city of mahdia,1,0.0,5.0,5.0,
1889,city - naples,1,0.0,3.0,3.0,
1890,city - rome,1,0.0,3.0,3.0,
1891,city - venice,1,0.0,3.0,3.0,
1892,city amenities,1,0.0,4.0,4.0,
1893,city area,1,0.0,4.0,4.0,
1894,city blend,1,0.0,5.0,5.0,
1895,city center,1,0.0,4.0,4.0,
1896,city change experience,1,0.0,2.0,2.0,
1897,city combination,1,0.0,5.0,5.0,
1898,city highlights,1,0.0,3.0,3.0,
1899,city impression,1,0.0,2.0,2.0,
1900,city infrastructure,1,0.0,5.0,5.0,
1901,city maintenance,1,0.0,5.0,5.0,
1902,city noise and crowds,1,0.0,2.0,2.0,
1903,city of kairouan,1,0.0,2.0,2.0,
1904,crowds and tourist traps,1,0.0,1.0,1.0,
1905,cruise options,1,0.0,4.0,4.0,
1906,exploration value,1,0.0,4.0,4.0,
1907,ebc trek difficulty,1,0.0,3.0,3.0,
1908,dubrovnik,1,0.0,3.0,3.0,
1909,dunes,1,0.0,5.0,5.0,
1910,duomo,1,0.0,5.0,5.0,
1911,durmitor national park,1,0.0,5.0,5.0,
1912,e-visa process,1,0.0,4.0,4.0,
1913,eastern serbia,1,0.0,3.0,3.0,
1914,easycard,1,0.0,3.0,3.0,
1915,ebc trek organization,1,0.0,4.0,4.0,
1916,embassy experience,1,0.0,3.0,3.0,
1917,ecological diversity,1,0.0,5.0,5.0,
1918,economy,1,0.0,1.0,1.0,
1919,egyptian temple in madrid,1,0.0,4.0,4.0,
1920,el yunque rain forest,1,0.0,5.0,5.0,
1921,el yunque tour,1,0.0,5.0,5.0,
1922,electricity,1,0.0,2.0,2.0,
1923,elephant tourism,1,0.0,1.0,1.0,
1924,dublin bay cruise,1,0.0,4.0,4.0,
1925,dublin,1,0.0,4.0,4.0,
1926,drug laws,1,0.0,2.0,2.0,
1927,driving times,1,0.0,1.0,1.0,
1928,diy trip,1,0.0,3.0,3.0,
1929,documentation requirements,1,0.0,4.0,4.0,
1930,dolmabahçe palace,1,0.0,4.0,4.0,
1931,dome tickets,1,0.0,4.0,4.0,
1932,douro viewpoints,1,0.0,4.0,4.0,
1933,drepung monastery,1,0.0,5.0,5.0,
1934,dressing and attire,1,0.0,3.0,3.0,
1935,drinking age,1,0.0,3.0,3.0,
1936,drivers,1,0.0,5.0,5.0,
1937,driving accessibility,1,0.0,4.0,4.0,
1938,driving and transportation,1,0.0,3.0,3.0,
1939,driving convenience,1,0.0,5.0,5.0,
1940,driving distance,1,0.0,4.0,4.0,
1941,driving in rain,1,0.0,2.0,2.0,
1942,driving time,1,0.0,2.0,2.0,
1943,ella,1,0.0,3.0,3.0,
1944,embassy process,1,0.0,1.0,1.0,
1945,diving in west papua,1,0.0,5.0,5.0,
1946,everest base camp,1,0.0,5.0,5.0,
1947,evening vibe,1,0.0,5.0,5.0,
1948,event,1,0.0,5.0,5.0,
1949,event (solar eclipse),1,0.0,4.0,4.0,
1950,event celebration,1,0.0,5.0,5.0,
1951,event/vibe,1,0.0,3.0,3.0,
1952,events - free concerts,1,0.0,5.0,5.0,
1953,events and entertainment,1,0.0,5.0,5.0,
1954,exchange rates,1,0.0,3.0,3.0,
1955,emissions regulations,1,0.0,5.0,5.0,
1956,excursions,1,0.0,5.0,5.0,
1957,excursions and day trips,1,0.0,5.0,5.0,
1958,expedition agencies,1,0.0,3.0,3.0,
1959,experience,1,0.0,4.0,4.0,
1960,experience for female tourists,1,0.0,3.0,3.0,
1961,exploration of smaller cities,1,0.0,4.0,4.0,
1962,exploration opportunity,1,0.0,4.0,4.0,
1963,evening entertainment,1,0.0,4.0,4.0,
1964,evening activities,1,0.0,5.0,5.0,
1965,european airlines,1,0.0,1.0,1.0,
1966,etosha national park,1,0.0,5.0,5.0,
1967,emotional impact,1,0.0,3.0,3.0,
1968,entrance fees,1,0.0,3.0,3.0,
1969,entrance prices,1,0.0,1.0,1.0,
1970,environment,1,0.0,5.0,5.0,
1971,environmental cleanliness,1,0.0,1.0,1.0,
1972,environmental conditions,1,0.0,1.0,1.0,
1973,environmental impact,1,0.0,1.0,1.0,
1974,epupa falls,1,0.0,5.0,5.0,
1975,ericeira,1,0.0,3.0,3.0,
1976,erte ale volcano,1,0.0,4.0,4.0,
1977,escambron beach,1,0.0,4.0,4.0,
1978,escape destinations,1,0.0,4.0,4.0,
1979,essaouira,1,0.0,3.0,3.0,
1980,esteros,1,0.0,2.0,2.0,
1981,ethical travel,1,0.0,5.0,5.0,
1982,diy travel,1,0.0,4.0,4.0,
1983,diversity of options,1,0.0,5.0,5.0,
1984,cruise ship excursions,1,0.0,1.0,1.0,
1985,date spot,1,0.0,5.0,5.0,
1986,da nang experience,1,0.0,3.0,3.0,
1987,daily life,1,0.0,3.0,3.0,
1988,dalmatian coast,1,0.0,4.0,4.0,
1989,dalston,1,0.0,5.0,5.0,
1990,damaraland,1,0.0,5.0,5.0,
1991,damri bus service,1,0.0,1.0,1.0,
1992,danube fortresses,1,0.0,3.0,3.0,
1993,day tours,1,0.0,4.0,4.0,
1994,day-trip,1,0.0,4.0,4.0,
1995,day trip to bath,1,0.0,4.0,4.0,
1996,day trip to colonia del sacramento,1,0.0,4.0,4.0,
1997,day trip to helsinki,1,0.0,4.0,4.0,
1998,day trip to monaco,1,0.0,4.0,4.0,
1999,day trip to stonehenge,1,0.0,4.0,4.0,
2000,day trip to èze,1,0.0,4.0,4.0,
2001,day trip transit,1,0.0,4.0,4.0,
2002,da nang,1,0.0,3.0,3.0,
2003,cycling infrastructure,1,0.0,4.0,4.0,
2004,customs process,1,0.0,3.0,3.0,
2005,customs and security,1,0.0,3.0,3.0,
2006,cruise tourism,1,0.0,1.0,1.0,
2007,cultural acceptance,1,0.0,2.0,2.0,
2008,cultural authenticity,1,0.0,4.0,4.0,
2009,cultural contrast,1,0.0,5.0,5.0,
2010,cultural difference,1,0.0,5.0,5.0,
2011,cultural heritage,1,0.0,5.0,5.0,
2012,cultural identity,1,0.0,3.0,3.0,
2013,cultural immersion,1,0.0,5.0,5.0,
2014,cultural influence,1,0.0,5.0,5.0,
2015,cultural preparation,1,0.0,5.0,5.0,
2016,cultural sites,1,0.0,5.0,5.0,
2017,cultural transition,1,0.0,4.0,4.0,
2018,cultural understanding,1,0.0,4.0,4.0,
2019,culture and history,1,0.0,4.0,4.0,
2020,currency,1,0.0,3.0,3.0,
2021,day trips and excursions,1,0.0,5.0,5.0,
2022,deception pass bridge,1,0.0,4.0,4.0,
2023,distillery tour,1,0.0,4.0,4.0,
2024,dining hours,1,0.0,3.0,3.0,
2025,development,1,0.0,5.0,5.0,
2026,dhërmi,1,0.0,4.0,4.0,
2027,digital nomad community,1,0.0,4.0,4.0,
2028,dingle peninsula,1,0.0,5.0,5.0,
2029,dining and nightlife,1,0.0,4.0,4.0,
2030,dining and shopping,1,0.0,4.0,4.0,
2031,dining guides,1,0.0,5.0,5.0,
2032,dining tips,1,0.0,5.0,5.0,
2033,decorations and festivities,1,0.0,5.0,5.0,
2034,direct booking options,1,0.0,5.0,5.0,
2035,disney,1,0.0,4.0,4.0,
2036,distance,1,0.0,4.0,4.0,
2037,distance and transportation options,1,0.0,4.0,4.0,
2038,distance and travel time,1,0.0,3.0,3.0,
2039,distance between towns,1,0.0,2.0,2.0,
2040,distances and flights,1,0.0,2.0,2.0,
2041,destination uniqueness,1,0.0,5.0,5.0,
2042,destination suitability,1,0.0,2.0,2.0,
2043,destination similarity,1,0.0,3.0,3.0,
2044,destination rating,1,0.0,5.0,5.0,
2045,delhi,1,0.0,2.0,2.0,
2046,delicacies,1,0.0,5.0,5.0,
2047,delta,1,0.0,3.0,3.0,
2048,deposit,1,0.0,1.0,1.0,
2049,deramakot forest reserve,1,0.0,3.0,3.0,
2050,desert tour,1,0.0,4.0,4.0,
2051,destination (waterton lakes),1,0.0,4.0,4.0,
2052,destination addition,1,0.0,4.0,4.0,
2053,destination attractiveness,1,0.0,5.0,5.0,
2054,destination combination,1,0.0,3.0,3.0,
2055,destination consideration,1,0.0,3.0,3.0,
2056,destination diversity,1,0.0,5.0,5.0,
2057,destination overall,1,0.0,5.0,5.0,
2058,destination popularity,1,0.0,3.0,3.0,
2059,destination quantity,1,0.0,1.0,1.0,
2060,car requirements,1,0.0,5.0,5.0,
2061,car rental and driving,1,0.0,3.0,3.0,
2062,car hire and driver,1,0.0,5.0,5.0,
2063,archaeological sites,1,0.0,5.0,5.0,
2064,antigua,1,0.0,4.0,4.0,
2065,anxiety and health,1,0.0,2.0,2.0,
2066,apple orchards,1,0.0,4.0,4.0,
2067,aquaria klcc,1,0.0,2.0,2.0,
2068,aquarium,1,0.0,1.0,1.0,
2069,aran islands,1,0.0,4.0,4.0,
2070,arcades,1,0.0,5.0,5.0,
2071,archeology,1,0.0,5.0,5.0,
2072,aruba accessibility,1,0.0,5.0,5.0,
2073,area attractiveness,1,0.0,5.0,5.0,
2074,area suitability for business travelers,1,0.0,4.0,4.0,
2075,area suitability for couples,1,0.0,4.0,4.0,
2076,area suitability for families,1,0.0,5.0,5.0,
2077,art installations,1,0.0,5.0,5.0,
2078,art scene,1,0.0,5.0,5.0,
2079,arts and culture,1,0.0,5.0,5.0,
2080,annecy,1,0.0,4.0,4.0,
2081,animals and ice cream,1,0.0,4.0,4.0,
2082,animal sanctuaries,1,0.0,5.0,5.0,
2083,animal life,1,0.0,5.0,5.0,
2084,almaty attractions,1,0.0,4.0,4.0,
2085,alps (ortisei),1,0.0,5.0,5.0,
2086,alternative route,1,0.0,4.0,4.0,
2087,alternative travel times,1,0.0,5.0,5.0,
2088,altitude acclimation,1,0.0,4.0,4.0,
2089,altitude acclimatization,1,0.0,4.0,4.0,
2090,amalfi/naples,1,0.0,3.0,3.0,
2091,amalienborg palace,1,0.0,4.0,4.0,
2092,amazon tour,1,0.0,4.0,4.0,
2093,amazon trip,1,0.0,4.0,4.0,
2094,amazon visit,1,0.0,1.0,1.0,
2095,anatolian side,1,0.0,4.0,4.0,
2096,ancient temples and streets,1,0.0,5.0,5.0,
2097,angkor wat experience,1,0.0,3.0,3.0,
2098,animal experiences,1,0.0,5.0,5.0,
2099,arts scene,1,0.0,4.0,4.0,
2100,asia del sur,1,0.0,4.0,4.0,
2101,all-inclusive resorts,1,0.0,4.0,4.0,
2102,ayahuasca experience in peru,1,0.0,4.0,4.0,
2103,aurora hunting,1,0.0,4.0,4.0,
2104,austria as a potential destination,1,0.0,3.0,3.0,
2105,austrian alps,1,0.0,2.0,2.0,
2106,authentic towns,1,0.0,4.0,4.0,
2107,autumn leaves,1,0.0,4.0,4.0,
2108,availability of baby products,1,0.0,5.0,5.0,
2109,availability of services,1,0.0,4.0,4.0,
2110,azores,1,0.0,3.0,3.0,
2111,assale lake salt flats,1,0.0,4.0,4.0,
2112,baby facilities,1,0.0,3.0,3.0,
2113,bacalar,1,0.0,4.0,4.0,
2114,backpacker destinations,1,0.0,2.0,2.0,
2115,backpacking culture,1,0.0,5.0,5.0,
2116,backpacking duration,1,0.0,3.0,3.0,
2117,bag storage,1,0.0,4.0,4.0,
2118,bagan,1,0.0,5.0,5.0,
2119,aurora chances,1,0.0,5.0,5.0,
2120,aurora borealis,1,0.0,3.0,3.0,
2121,augustiner beer,1,0.0,5.0,5.0,
2122,atx microgravity simulation,1,0.0,4.0,4.0,
2123,astronaut training experience,1,0.0,4.0,4.0,
2124,ateshgah (fire temple),1,0.0,5.0,5.0,
2125,athens,1,0.0,4.0,4.0,
2126,atm fees,1,0.0,2.0,2.0,
2127,atmosphere and relaxation,1,0.0,5.0,5.0,
2128,atmosphere and vibe,1,0.0,5.0,5.0,
2129,attraction (dujiangyan blue tears),1,0.0,3.0,3.0,
2130,attraction accessibility,1,0.0,5.0,5.0,
2131,attraction booking process,1,0.0,1.0,1.0,
2132,attraction booking system,1,0.0,2.0,2.0,
2133,attraction hours,1,0.0,2.0,2.0,
2134,attraction popularity,1,0.0,5.0,5.0,
2135,attraction pricing,1,0.0,1.0,1.0,
2136,attraction visit,1,0.0,4.0,4.0,
2137,attraction visitation,1,0.0,1.0,1.0,
2138,alleppey,1,0.0,3.0,3.0,
2139,all-inclusive package,1,0.0,2.0,2.0,
2140,capsule hotel,1,0.0,5.0,5.0,
2141,accommodation quality,1,0.0,4.0,4.0,
2142,accommodation inside the castle,1,0.0,2.0,2.0,
2143,accommodation offers,1,0.0,5.0,5.0,
2144,accommodation payment,1,0.0,4.0,4.0,
2145,accommodation planning,1,0.0,4.0,4.0,
2146,accommodation policy,1,0.0,2.0,2.0,
2147,accommodation preference,1,0.0,1.0,1.0,
2148,accommodation preferences,1,0.0,4.0,4.0,
2149,accommodation savings,1,0.0,5.0,5.0,
2150,activities for kids,1,0.0,3.0,3.0,
2151,accommodation services,1,0.0,4.0,4.0,
2152,accommodation strategy,1,0.0,4.0,4.0,
2153,accommodation value,1,0.0,2.0,2.0,
2154,accommodation/relaxation,1,0.0,5.0,5.0,
2155,accommodation/stay,1,0.0,2.0,2.0,
2156,accommodation_location,1,0.0,4.0,4.0,
2157,activities and entertainment,1,0.0,3.0,3.0,
2158,accommodation in thamel,1,0.0,4.0,4.0,
2159,accommodation in ksamil,1,0.0,3.0,3.0,
2160,accommodation in himarë,1,0.0,3.0,3.0,
2161,accommodation experience,1,0.0,1.0,1.0,
2162,acadia national park,1,0.0,3.0,3.0,
2163,acatenango,1,0.0,4.0,4.0,
2164,acatenango hike,1,0.0,5.0,5.0,
2165,access to amenities,1,0.0,5.0,5.0,
2166,access to boracay,1,0.0,5.0,5.0,
2167,accessibility for older adults,1,0.0,4.0,4.0,
2168,accommodation (airbnb),1,0.0,3.0,3.0,
2169,accommodation accessibility,1,0.0,3.0,3.0,
2170,accommodation amenities,1,0.0,1.0,1.0,
2171,accommodation and amenities,1,0.0,5.0,5.0,
2172,accommodation area (lapad),1,0.0,3.0,3.0,
2173,accommodation availability,1,0.0,2.0,2.0,
2174,accommodation base,1,0.0,5.0,5.0,
2175,accommodation choice,1,0.0,5.0,5.0,
2176,accommodation costs,1,0.0,4.0,4.0,
2177,activities and opportunities,1,0.0,5.0,5.0,
2178,activity (cruise),1,0.0,4.0,4.0,
2179,all inclusive resorts,1,0.0,4.0,4.0,
2180,airport to city center transportation,1,0.0,3.0,3.0,
2181,airport infrastructure,1,0.0,2.0,2.0,
2182,airport logistics,1,0.0,3.0,3.0,
2183,airport procedure,1,0.0,4.0,4.0,
2184,airport proximity,1,0.0,5.0,5.0,
2185,airport security,1,0.0,4.0,4.0,
2186,airport shuttle,1,0.0,4.0,4.0,
2187,airport strategy,1,0.0,3.0,3.0,
2188,airport transfer,1,0.0,2.0,2.0,
2189,activity costs,1,0.0,1.0,1.0,
2190,akihabara,1,0.0,4.0,4.0,
2191,alabama,1,0.0,4.0,4.0,
2192,albanian riviera,1,0.0,5.0,5.0,
2193,alcapurrias quema,1,0.0,4.0,4.0,
2194,alcohol prices,1,0.0,1.0,1.0,
2195,algavre region,1,0.0,4.0,4.0,
2196,alhambra,1,0.0,5.0,5.0,
2197,airport hotel,1,0.0,3.0,3.0,
2198,airport flexibility,1,0.0,4.0,4.0,
2199,airport fees,1,0.0,2.0,2.0,
2200,airport congestion,1,0.0,1.0,1.0,
2201,activity preferences,1,0.0,5.0,5.0,
2202,additional fees,1,0.0,2.0,2.0,
2203,adriatic coast,1,0.0,5.0,5.0,
2204,adventure activity,1,0.0,5.0,5.0,
2205,adventure opportunities,1,0.0,5.0,5.0,
2206,aesthetics,1,0.0,5.0,5.0,
2207,age and travel,1,0.0,4.0,4.0,
2208,air travel,1,0.0,5.0,5.0,
2209,airbnb,1,0.0,4.0,4.0,
2210,airfare,1,0.0,2.0,2.0,
2211,airline comfort,1,0.0,3.0,3.0,
2212,airline options,1,0.0,4.0,4.0,
2213,airline pricing,1,0.0,2.0,2.0,
2214,airline safety,1,0.0,4.0,4.0,
2215,airlines,1,0.0,3.0,3.0,
2216,baggage service,1,0.0,3.0,3.0,
2217,balat neighborhood,1,0.0,5.0,5.0,
2218,balcony,1,0.0,5.0,5.0,
2219,budget travel,1,0.0,3.0,3.0,
2220,bridge,1,0.0,5.0,5.0,
2221,bridge bar,1,0.0,4.0,4.0,
2222,bromo visit,1,0.0,3.0,3.0,
2223,brunch - onefold,1,0.0,5.0,5.0,
2224,brunch spot,1,0.0,4.0,4.0,
2225,brunelleschi's dome,1,0.0,4.0,4.0,
2226,budapest as a hub,1,0.0,5.0,5.0,
2227,budgeting,1,0.0,4.0,4.0,
2228,bus tour,1,0.0,5.0,5.0,
2229,budva,1,0.0,4.0,4.0,
2230,bukhara experience,1,0.0,3.0,3.0,
2231,bureaucracy/permission process,1,0.0,2.0,2.0,
2232,bureaucracy/visas,1,0.0,3.0,3.0,
2233,bursa grand mosque,1,0.0,5.0,5.0,
2234,bus services (flix bus),1,0.0,5.0,5.0,
2235,bus station experience,1,0.0,4.0,4.0,
2236,brewery tour,1,0.0,4.0,4.0,
2237,bovilla lake,1,0.0,5.0,5.0,
2238,bouzov castle,1,0.0,5.0,5.0,
2239,bouchons,1,0.0,4.0,4.0,
2240,boating activities,1,0.0,5.0,5.0,
2241,boiling hypersaline springs,1,0.0,4.0,4.0,
2242,book market,1,0.0,5.0,5.0,
2243,booking fees,1,0.0,2.0,2.0,
2244,booking perks,1,0.0,5.0,5.0,
2245,booking process,1,0.0,4.0,4.0,
2246,booking websites,1,0.0,3.0,3.0,
2247,bookstore,1,0.0,5.0,5.0,
2248,border crossing wait times,1,0.0,4.0,4.0,
